Price,Close,High,Low,Open,Volume,Date
100.28235626220703,100.28235626220703,101.37500402793326,100.14470372712367,100.54906912559179,383000,2020-10-14
102.12349700927734,102.12349700927734,102.2353466605194,99.03484503200939,99.155293453388,398300,2020-10-15
102.88921356201172,102.88921356201172,103.38821794439446,102.38161040899783,102.71714625413004,650500,2020-10-16
100.88461303710938,100.88461303710938,103.85281703473731,100.59209071026518,103.3452138353765,476500,2020-10-19
100.25653839111328,100.25653839111328,102.14070612597544,99.8177582547865,101.86539451501378,352700,2020-10-20
101.2717514038086,101.2717514038086,102.1751211163047,100.39419769322525,100.50604077906092,444500,2020-10-21
101.68473052978516,101.68473052978516,102.05468115383394,100.25654691380012,101.16851547189599,283100,2020-10-22
102.5536880493164,102.5536880493164,102.89782926369956,101.69333829533238,101.96005118255188,419300,2020-10-23
99.61127471923828,99.61127471923828,101.78795813693532,99.1036716106133,101.71913515816931,436300,2020-10-26
98.0540542602539,98.0540542602539,101.43522877143326,98.00243537982202,99.41340833250247,616000,2020-10-27
96.29891967773438,96.29891967773438,97.15066384376975,95.38695130933178,96.30752501062848,565600,2020-10-28
98.75093841552734,98.75093841552734,99.69732178136076,96.38497671897012,96.38497671897012,456500,2020-10-29
98.50144958496094,98.50144958496094,99.15531728959174,97.21092484800313,98.39821180693119,361800,2020-10-30
101.4094009399414,101.4094009399414,101.50403991286791,99.21550702420312,99.56825348037387,540200,2020-11-02
106.03810119628906,106.03810119628906,106.67475814041427,102.50206338178789,103.10430555002156,646100,2020-11-03
101.88259887695312,101.88259887695312,104.71314987141669,101.62449793324296,104.71314987141669,392900,2020-11-04
105.42725372314453,105.42725372314453,106.08112133737554,102.45044452912465,102.89782348794755,313400,2020-11-05
106.0036849975586,106.0036849975586,107.32001897899171,104.40343404179163,105.52189126943856,704300,2020-11-06
109.08373260498047,109.08373260498047,113.35106606932862,107.82762290717994,111.59595856452842,827200,2020-11-09
111.7938461303711,111.7938461303711,111.7938461303711,108.44708620238283,109.2041916025318,478800,2020-11-10
110.03011322021484,110.03011322021484,112.40467346357747,109.59133307274593,111.97449865027959,505200,2020-11-11
109.1525650024414,109.1525650024414,109.17837444231142,107.64695307985147,108.93747758492856,421500,2020-11-12
111.80243682861328,111.80243682861328,112.18959155397242,109.43647523954805,109.43647523954805,534700,2020-11-13
115.59657287597656,115.59657287597656,116.15579486527825,112.55094106575021,113.76402402554696,512700,2020-11-16
116.64622497558594,116.64622497558594,117.41193575616572,113.8156668422355,114.95133485544373,655800,2020-11-17
113.47154235839844,113.47154235839844,116.98177135784752,113.41132469478549,116.63763666546697,655000,2020-11-18
111.67338562011719,111.67338562011719,113.2908340123308,110.62375801169358,113.2908340123308,711900,2020-11-19
111.67338562011719,111.67338562011719,112.52512335974902,109.81502725163995,111.75941270716724,579300,2020-11-20
113.11017608642578,113.11017608642578,114.15980377044572,112.05194963144963,112.90368743242537,277100,2020-11-23
115.80305480957031,115.80305480957031,116.08695860883991,113.5059099559778,114.78783551294055,443200,2020-11-24
113.35105895996094,113.35105895996094,115.6567895694846,113.1445703314497,114.77924243607107,358800,2020-11-25
114.22862243652344,114.22862243652344,114.43509794295348,112.58535151575325,113.01552632467362,220500,2020-11-27
111.84545135498047,111.84545135498047,113.74682980428825,111.16578092686564,113.52313049972648,696800,2020-11-30
113.51454162597656,113.51454162597656,115.07177248398834,112.77464035816,114.02214479876262,607000,2020-12-01
113.5489501953125,113.5489501953125,114.30606213534007,112.05195011303297,113.21341433605384,431600,2020-12-02
113.17037200927734,113.17037200927734,114.89968297573945,112.85204688238882,113.70379764771606,469000,2020-12-03
114.5727767944336,114.5727767944336,115.28686867575777,113.824276698734,113.824276698734,512000,2020-12-04
116.08697509765625,116.08697509765625,116.16441654543993,113.72101349647508,115.39870586144616,745700,2020-12-07
117.92813873291016,117.92813873291016,118.33249101099841,114.97713245911447,114.97713245911447,519800,2020-12-08
117.28286743164062,117.28286743164062,119.54557802325112,116.44832724337846,117.87649764672679,646500,2020-12-09
116.6290054321289,116.6290054321289,117.84210168271268,116.01816448522435,116.78387520755622,634000,2020-12-10
116.64622497558594,116.64622497558594,117.70445153124207,115.48474751915896,116.17302997008251,559100,2020-12-11
113.29083251953125,113.29083251953125,117.95393904784746,113.17038409693338,117.57538311171314,597200,2020-12-14
115.4503173828125,115.4503173828125,115.78585320884153,113.81564523126866,114.41790046640727,487100,2020-12-15
116.67200469970703,116.67200469970703,117.16239712384461,115.72561492976786,115.97512365452114,550800,2020-12-16
116.7064208984375,116.7064208984375,117.16240514757415,115.46752847098098,117.00754851710211,500500,2020-12-17
116.88843536376953,116.88843536376953,117.105120138415,114.68692387254272,116.77575504882938,1175200,2020-12-18
115.94371795654297,115.94371795654297,116.64577466192962,113.10947678906359,115.55368792303838,454800,2020-12-21
115.97834014892578,115.97834014892578,116.7497373077949,115.57097177257373,115.9870160029251,598700,2020-12-22
117.64249420166016,117.64249420166016,118.57857401560695,116.065035918716,116.24704372328425,1024200,2020-12-23
117.96319580078125,117.96319580078125,118.21454431848063,116.70641353611732,118.11053985948627,158900,2020-12-24
118.55258178710938,118.55258178710938,119.61000462516012,118.15388917791061,119.13329543990936,300900,2020-12-28
117.59049987792969,117.59049987792969,119.21129786987437,117.42581732198857,118.8906086138143,305500,2020-12-29
119.15065002441406,119.15065002441406,119.69670000360297,117.99788519356629,117.99788519356629,251500,2020-12-30
119.53199005126953,119.53199005126953,119.85267927969586,118.0498604009044,119.22862608221463,397100,2020-12-31
117.65985107421875,117.65985107421875,120.88412208433913,116.87111519679125,119.96538061190321,610500,2021-01-04
118.87325286865234,118.87325286865234,119.84400957710298,117.23511662829021,118.3618800142096,999800,2021-01-05
125.26111602783203,125.26111602783203,126.1885198217315,119.63597551394263,119.63597551394263,872400,2021-01-06
125.63383483886719,125.63383483886719,126.54391357472221,124.8190979367758,125.40848742514835,927800,2021-01-07
125.48648834228516,125.48648834228516,127.0379587684408,124.05637408892301,126.06720196381843,740900,2021-01-08
126.39656829833984,126.39656829833984,127.40198885832855,123.13763394657832,124.12571602094252,713600,2021-01-11
127.6100082397461,127.6100082397461,128.3987440829154,124.41173848754194,124.5504199331215,565600,2021-01-12
124.50707244873047,124.50707244873047,126.78660062414284,123.2589791936722,126.32722993694874,863800,2021-01-13
123.9437255859375,123.9437255859375,125.28717420764684,123.59703514018989,124.70646043705356,985800,2021-01-14
123.53632354736328,123.53632354736328,124.55908256821516,121.54282096127368,122.61758221235056,586600,2021-01-15
