Price,Close,High,Low,Open,Volume,Date
249.69000244140625,249.69000244140625,250.47999572753906,243.16000366210938,245.27999877929688,7523800,2025-09-22
244.55999755859375,244.55999755859375,251.36000061035156,244.1300048828125,249.74000549316406,7669800,2025-09-23
245.88999938964844,245.88999938964844,248.83999633789062,243.00999450683594,245.6699981689453,6707100,2025-09-24
240.9499969482422,240.9499969482422,244.66000366210938,239.49000549316406,244.5,8145500,2025-09-25
243.42999267578125,243.42999267578125,244.52999877929688,240.35000610351562,240.69000244140625,4974600,2025-09-26
245.10000610351562,245.10000610351562,245.82000732421875,242.8699951171875,244.72000122070312,6373500,2025-09-29
237.0,237.0,245.2100067138672,235.80999755859375,245.0500030517578,10801100,2025-09-30
235.69000244140625,235.69000244140625,242.47000122070312,233.50999450683594,236.49000549316406,10016600,2025-10-01
238.8800048828125,238.8800048828125,239.39999389648438,233.60000610351562,235.42999267578125,7679200,2025-10-02
240.36000061035156,240.36000061035156,242.80999755859375,238.5,238.75,8849800,2025-10-03
245.77999877929688,245.77999877929688,250.47000122070312,235.41000366210938,239.3300018310547,13922600,2025-10-06
239.74000549316406,239.74000549316406,247.36000061035156,237.5500030517578,246.47999572753906,8387400,2025-10-07
240.42999267578125,240.42999267578125,241.32000732421875,235.64999389648438,239.74000549316406,7120200,2025-10-08
245.3300018310547,245.3300018310547,245.9600067138672,237.14999389648438,239.27000427246094,7929100,2025-10-09
241.67999267578125,241.67999267578125,249.0500030517578,240.72000122070312,246.52000427246094,7988300,2025-10-10
248.75,248.75,249.35000610351562,242.3699951171875,242.88999938964844,8276500,2025-10-13
239.77000427246094,239.77000427246094,248.27999877929688,239.5500030517578,248.11000061035156,9123900,2025-10-14
236.5800018310547,236.5800018310547,241.32000732421875,235.89999389648438,240.8699951171875,8389200,2025-10-15
246.0,246.0,256.739990234375,242.6699981689453,253.19000244140625,24869700,2025-10-16
243.0800018310547,243.0800018310547,250.77999877929688,242.16000366210938,246.57000732421875,10851200,2025-10-17
254.27999877929688,254.27999877929688,255.39999389648438,244.3000030517578,245.0,9963900,2025-10-20
263.4100036621094,263.4100036621094,267.1300048828125,254.0,254.5,13354700,2025-10-21
256.6400146484375,256.6400146484375,262.3999938964844,256.510009765625,262.20001220703125,9370000,2025-10-22
255.0500030517578,255.0500030517578,258.55999755859375,254.1199951171875,257.6000061035156,6110100,2025-10-23
254.8300018310547,254.8300018310547,258.5,254.0,257.4200134277344,5490800,2025-10-24
255.47000122070312,255.47000122070312,258.1000061035156,254.9199981689453,257.0799865722656,4942400,2025-10-27
254.25999450683594,254.25999450683594,258.8399963378906,254.13999938964844,255.47000122070312,6435600,2025-10-28
251.4600067138672,251.4600067138672,253.57000732421875,249.0399932861328,252.0,7904200,2025-10-29
256.6499938964844,256.6499938964844,259.2799987792969,250.0,250.5,7767800,2025-10-30
260.4100036621094,260.4100036621094,261.82000732421875,252.6300048828125,254.8000030517578,6878300,2025-10-31
261.3399963378906,261.3399963378906,261.55999755859375,255.10000610351562,260.0,7054300,2025-11-03
254.44000244140625,254.44000244140625,259.260009765625,253.4600067138672,258.1499938964844,6792200,2025-11-04
252.67999267578125,252.67999267578125,256.8299865722656,252.00999450683594,254.6999969482422,5241200,2025-11-05
239.27000427246094,239.27000427246094,250.5399932861328,234.47999572753906,250.5399932861328,11041800,2025-11-06
239.8800048828125,239.8800048828125,240.97000122070312,235.7899932861328,236.14999389648438,5741500,2025-11-07
241.7100067138672,241.7100067138672,241.91000366210938,235.0800018310547,240.0,6486600,2025-11-10
244.5,244.5,245.6999969482422,241.16000366210938,241.89999389648438,5762800,2025-11-11
246.02000427246094,246.02000427246094,248.42999267578125,243.67999267578125,245.74000549316406,4278200,2025-11-12
240.42999267578125,240.42999267578125,245.89999389648438,239.91000366210938,245.25,5542100,2025-11-13
243.66000366210938,243.66000366210938,245.17999267578125,237.4199981689453,238.30999755859375,5512900,2025-11-14
237.02999877929688,237.02999877929688,242.8300018310547,235.58999633789062,242.07000732421875,5280900,2025-11-17
233.5,233.5,237.7899932861328,230.27000427246094,236.24000549316406,8045100,2025-11-18
227.8800048828125,227.8800048828125,232.27999877929688,225.05999755859375,232.0,9710700,2025-11-19
225.3699951171875,225.3699951171875,231.07000732421875,223.3000030517578,229.25,7521100,2025-11-20
227.11000061035156,227.11000061035156,228.67999267578125,221.9600067138672,224.86000061035156,7413900,2025-11-21
