Price,Close,High,Low,Open,Volume,Date
145.39999389648438,145.39999389648438,149.7100067138672,145.05499267578125,148.77999877929688,8675200,2025-09-22
144.08999633789062,144.08999633789062,147.4600067138672,143.02000427246094,144.86000061035156,8215500,2025-09-23
142.63999938964844,142.63999938964844,144.67999267578125,141.2899932861328,144.67999267578125,7035700,2025-09-24
143.05999755859375,143.05999755859375,143.24000549316406,139.22999572753906,141.69000244140625,6325300,2025-09-25
142.5,142.5,144.39999389648438,140.75999450683594,144.08999633789062,4867700,2025-09-26
143.3699951171875,143.3699951171875,147.8000030517578,142.6199951171875,144.9199981689453,6183600,2025-09-29
145.7100067138672,145.7100067138672,145.83999633789062,143.16000366210938,143.42999267578125,5828900,2025-09-30
149.27000427246094,149.27000427246094,149.9499969482422,143.02000427246094,144.64999389648438,7820700,2025-10-01
144.4600067138672,144.4600067138672,150.5399932861328,141.25,150.0,9473800,2025-10-02
145.5,145.5,149.08999633789062,144.10000610351562,146.00999450683594,7178600,2025-10-03
149.5,149.5,153.72999572753906,149.5,151.60000610351562,7277600,2025-10-06
145.2899932861328,145.2899932861328,151.5500030517578,143.27999877929688,150.47999572753906,7348700,2025-10-07
157.36000061035156,157.36000061035156,158.50999450683594,147.40499877929688,147.99000549316406,11283400,2025-10-08
158.22999572753906,158.22999572753906,159.8000030517578,154.6009979248047,157.0,8459900,2025-10-09
154.10000610351562,154.10000610351562,162.67999267578125,153.74000549316406,159.86000061035156,10459300,2025-10-10
147.4499969482422,147.4499969482422,162.0,145.08999633789062,160.75999450683594,14233900,2025-10-13
138.7899932861328,138.7899932861328,143.02000427246094,136.7899932861328,142.98500061035156,13672400,2025-10-14
143.3800048828125,143.3800048828125,145.38999938964844,140.11000061035156,140.4199981689453,8687000,2025-10-15
146.00999450683594,146.00999450683594,147.64999389648438,143.86000061035156,144.89999389648438,6909500,2025-10-16
143.10000610351562,143.10000610351562,144.5,139.24000549316406,143.00999450683594,6533900,2025-10-17
146.47999572753906,146.47999572753906,149.8800048828125,146.19000244140625,146.3249969482422,6120700,2025-10-20
145.94000244140625,145.94000244140625,147.61000061035156,144.13999938964844,145.4499969482422,3648900,2025-10-21
146.58999633789062,146.58999633789062,147.49000549316406,141.67999267578125,145.86500549316406,7349200,2025-10-22
152.75999450683594,152.75999450683594,153.9499969482422,146.63999938964844,146.77999877929688,7327400,2025-10-23
153.82000732421875,153.82000732421875,155.8300018310547,152.2969970703125,155.0,5170800,2025-10-24
156.80999755859375,156.80999755859375,157.6999969482422,155.00999450683594,157.41000366210938,5509100,2025-10-27
156.77000427246094,156.77000427246094,158.66000366210938,152.3300018310547,156.6199951171875,5037400,2025-10-28
162.02999877929688,162.02999877929688,162.39999389648438,156.77999877929688,157.2100067138672,6901400,2025-10-29
158.44000244140625,158.44000244140625,164.94000244140625,158.39999389648438,162.47000122070312,6911300,2025-10-30
157.69000244140625,157.69000244140625,162.11500549316406,155.74000549316406,161.08999633789062,6209300,2025-10-31
157.58999633789062,157.58999633789062,160.89999389648438,155.4199981689453,160.5,6422600,2025-11-03
153.5500030517578,153.5500030517578,157.02499389648438,150.99000549316406,152.86000061035156,9026400,2025-11-04
140.4199981689453,140.4199981689453,148.0,140.02000427246094,142.6699981689453,15901000,2025-11-05
134.02000427246094,134.02000427246094,141.99000549316406,132.58999633789062,140.64999389648438,13296100,2025-11-06
134.64999389648438,134.64999389648438,136.61000061035156,132.4499969482422,134.41000366210938,11341600,2025-11-07
137.25999450683594,137.25999450683594,138.97999572753906,134.58700561523438,137.5,6974300,2025-11-10
134.92999267578125,134.92999267578125,136.375,132.41000366210938,134.8699951171875,7189300,2025-11-11
134.97999572753906,134.97999572753906,136.59800720214844,133.7779998779297,136.22000122070312,6471400,2025-11-12
130.3000030517578,130.3000030517578,135.5800018310547,129.1699981689453,134.42999267578125,10471400,2025-11-13
131.3699951171875,131.3699951171875,135.3699951171875,125.36000061035156,127.05999755859375,10672500,2025-11-14
127.26000213623047,127.26000213623047,133.32000732421875,125.4000015258789,131.35000610351562,12455900,2025-11-17
123.44999694824219,123.44999694824219,127.55000305175781,122.08000183105469,125.75,12561100,2025-11-18
124.80999755859375,124.80999755859375,126.56999969482422,122.9000015258789,123.05000305175781,7703500,2025-11-19
119.58999633789062,119.58999633789062,131.7899932861328,118.9000015258789,129.88999938964844,12642000,2025-11-20
117.43000030517578,117.43000030517578,120.00499725341797,114.5199966430664,118.41999816894531,16699500,2025-11-21
