Price,Close,High,Low,Open,Volume,Date
93.42838287353516,93.42838287353516,93.59093178526211,90.18693200991054,90.72239068151804,2244300,2022-10-25
93.74391174316406,93.74391174316406,95.99093385146035,92.19489712585374,93.67697941806847,2136900,2022-10-26
93.19889831542969,93.19889831542969,94.41324412968768,91.88892863171702,93.7343569680062,2182700,2022-10-27
90.29209899902344,90.29209899902344,92.95984270396922,89.94787353418681,91.78373781659803,2383300,2022-10-28
89.92874908447266,89.92874908447266,91.11441046818197,88.80045617729056,89.56539594626474,1677900,2022-10-31
92.4721908569336,92.4721908569336,92.76860439922332,88.80046220830454,92.14709307443214,1599400,2022-11-01
88.31280517578125,88.31280517578125,91.83154865618546,88.15025629016957,91.64030823628104,1609600,2022-11-02
87.5383071899414,87.5383071899414,89.23074306870718,87.14626977512624,87.85384113677803,1064600,2022-11-03
91.21959686279297,91.21959686279297,92.11840133274433,88.79089816426436,91.3917095987541,1396300,2022-11-04
91.75506591796875,91.75506591796875,93.11284027017854,90.7510809230575,91.72638167455374,1031600,2022-11-07
92.52955627441406,92.52955627441406,93.94470620365115,91.3534586942064,92.02278192724522,1322000,2022-11-08
88.01640319824219,88.01640319824219,92.3383351243839,87.55743342529583,91.27697436358018,1392800,2022-11-09
92.11840057373047,92.11840057373047,92.27139291335814,89.30723563629661,90.83712255719196,1577200,2022-11-10
92.50089263916016,92.50089263916016,97.44435100029759,92.06105051732305,95.61804287965879,1940800,2022-11-11
96.00049591064453,96.00049591064453,98.45787879354953,91.20046710282041,92.05146691823772,1591300,2022-11-14
96.07698822021484,96.07698822021484,98.48655907712272,95.28335691566836,96.42120637542236,1843500,2022-11-15
94.94869995117188,94.94869995117188,95.81882016881137,93.51442960323922,94.34630173619136,1032800,2022-11-16
96.58377075195312,96.58377075195312,96.73675580113778,91.92717022834468,92.47219268839113,1285300,2022-11-17
96.22998809814453,96.22998809814453,96.76544675002535,94.06901850364741,96.49771742408494,1051800,2022-11-18
98.50569152832031,98.50569152832031,99.4427514343625,95.39810554599649,95.9431280264779,1868500,2022-11-21
101.77583312988281,101.77583312988281,102.10093092917097,98.76386373582713,99.39493893830044,1789300,2022-11-22
99.39492797851562,99.39492797851562,101.34553644439086,98.94552941641908,100.60928090684246,1360000,2022-11-23
99.42362213134766,99.42362213134766,100.75271204880816,98.83078777083156,99.3088778791289,503200,2022-11-25
98.37181854248047,98.37181854248047,100.1885624219909,97.31045791321667,98.08496885313218,1366400,2022-11-28
98.14234161376953,98.14234161376953,100.59016075270128,97.57819876021867,100.02601789915042,1106900,2022-11-29
99.37580108642578,99.37580108642578,99.47141764029881,96.23953143090753,99.07938758089675,2930100,2022-11-30
100.52323150634766,100.52323150634766,100.83877275363471,98.16147231215879,99.3471338320256,1577200,2022-12-01
104.74954986572266,104.74954986572266,104.82603874187367,99.222821863302,99.72003968120386,2283300,2022-12-02
102.06266784667969,102.06266784667969,104.64435864588278,101.04911921536791,103.04753224051292,2425800,2022-12-05
103.52561950683594,103.52561950683594,104.16626573845052,99.63396666797632,99.63396666797632,2060900,2022-12-06
102.885009765625,102.885009765625,105.51450587034397,102.20612255581595,102.61728042035693,1943300,2022-12-07
105.21807861328125,105.21807861328125,105.88740188951189,103.93679324796985,104.72086078372999,2120900,2022-12-08
103.65950012207031,103.65950012207031,106.31767994005145,103.51607163147992,104.91209386340253,1333700,2022-12-09
104.95035552978516,104.95035552978516,105.12246828175304,101.7662732659177,103.12404758973271,1548600,2022-12-12
105.54316711425781,105.54316711425781,108.16310609645456,104.94077621868315,107.56070790580395,1809300,2022-12-13
103.89854431152344,103.89854431152344,105.30412308141896,102.55989056892787,105.21807036482528,1639500,2022-12-14
97.45390319824219,97.45390319824219,101.7758426285577,96.05788070997772,101.74715838418774,2638400,2022-12-15
96.59333038330078,96.59333038330078,99.0794049913098,93.08415044448543,95.92400709349941,5312300,2022-12-16
97.09054565429688,97.09054565429688,99.79653757376062,95.8857564694517,97.91286127148427,1982800,2022-12-19
98.67780303955078,98.67780303955078,100.75271981373106,97.1957279666525,97.1957279666525,2462800,2022-12-20
100.226806640625,100.226806640625,103.18140720396717,98.40050628179448,99.5287918961544,38999600,2022-12-21
