Price,Close,High,Low,Open,Volume,Date
507.385498046875,507.385498046875,510.4134437323639,494.2061627575443,497.50584639898176,227700,2021-10-25
507.8804931640625,507.8804931640625,513.8587285740143,504.9107747367359,508.24928675992436,182000,2021-10-26
509.51080322265625,509.51080322265625,516.7021582107104,505.1338533212741,506.1140645345052,301000,2021-10-27
533.4918823242188,533.4918823242188,535.2290504837146,505.7259204713475,513.3249279278631,432100,2021-10-28
509.95733642578125,509.95733642578125,511.5974786012738,485.3066907939444,497.24379114541205,626700,2021-10-29
513.6647338867188,513.6647338867188,519.2062344216263,503.3580001816844,511.74310934792817,394500,2021-11-01
520.1669921875,520.1669921875,520.7686956223863,505.7066216196828,513.6549948634536,318300,2021-11-02
523.1561889648438,523.1561889648438,525.2815800831956,515.1205034007711,523.0979615054825,266200,2021-11-03
519.2838745117188,519.2838745117188,531.3762893320126,513.8976276184609,526.5431736425162,700900,2021-11-04
530.1631469726562,530.1631469726562,533.1522351818523,519.2159120212481,524.0683971803252,373900,2021-11-05
532.1719360351562,532.1719360351562,540.2561915640658,528.3288063323033,534.607892661237,244900,2021-11-08
537.1409301757812,537.1409301757812,538.2958239407968,524.097507748924,533.6956777751759,297000,2021-11-09
521.7391357421875,521.7391357421875,536.0831090714107,517.274873473525,531.2111954356473,209800,2021-11-10
538.2280883789062,538.2280883789062,539.4023521248597,524.3887883108271,527.6884433737983,193300,2021-11-11
545.1961059570312,545.1961059570312,546.6712210832853,530.541566057415,539.5963194423318,248300,2021-11-12
546.3510131835938,546.3510131835938,548.3308057418753,539.7322165265064,548.3308057418753,197500,2021-11-15
558.9771118164062,558.9771118164062,559.6856148844768,543.7209278685795,544.7593667354253,222600,2021-11-16
546.9235229492188,546.9235229492188,559.1906181340257,544.604021113112,559.1906181340257,244000,2021-11-17
544.4003295898438,544.4003295898438,552.2807608615581,540.5862833086728,551.6790574320261,223400,2021-11-18
553.7559814453125,553.7559814453125,556.0171971011458,543.3134228871796,543.9539249274826,267900,2021-11-19
541.4013671875,541.4013671875,562.888182006565,540.8481768660174,555.4250587412733,239500,2021-11-22
529.7360229492188,529.7360229492188,547.3893628961966,523.3307082435181,547.3893628961966,303700,2021-11-23
536.2772216796875,536.2772216796875,536.6071574716899,515.6832455810005,522.4670097898487,269800,2021-11-24
519.2352905273438,519.2352905273438,539.9262923458078,515.0912496486332,529.4643069255983,195100,2021-11-26
547.6709594726562,547.6709594726562,549.5925248770075,526.3103076972588,528.7365505752559,294000,2021-11-29
537.1312866210938,537.1312866210938,545.8948436586502,526.9119248608189,545.8075321006372,397400,2021-11-30
538.8198852539062,538.8198852539062,556.6769924918675,537.6552771388496,546.7293993679086,303200,2021-12-01
538.1017456054688,538.1017456054688,545.4580696378645,530.8521027839785,536.461603435141,264800,2021-12-02
528.552001953125,528.552001953125,548.175479516641,518.517097462927,542.6824340471054,200900,2021-12-03
495.1670227050781,495.1670227050781,528.8917667106742,482.7543567248945,528.8917667106742,591000,2021-12-06
522.8843383789062,522.8843383789062,525.6987437953085,507.4534142653949,507.89986415539175,392500,2021-12-07
523.1076049804688,523.1076049804688,528.1444868523794,512.6844765278813,519.8952622335872,227000,2021-12-08
500.3785705566406,500.3785705566406,532.3078860775511,498.12701042532154,520.9919172052034,452000,2021-12-09
488.5578918457031,488.5578918457031,515.0330484699492,484.03537233160637,507.589353164296,505400,2021-12-10
465.8482666015625,465.8482666015625,497.96197861941016,465.5862134609565,493.2162637702922,695500,2021-12-13
463.8199462890625,463.8199462890625,468.09012723022573,454.3963989520895,463.9558004701646,514700,2021-12-14
475.9316711425781,475.9316711425781,476.79542759495206,452.47477778799464,466.22670219751245,525300,2021-12-15
461.4712829589844,461.4712829589844,480.6968244706113,456.76436699905116,477.05746104033545,432900,2021-12-16
468.7403259277344,468.7403259277344,475.883199086783,456.91967984380074,464.16929345416526,736000,2021-12-17
463.3929443359375,463.3929443359375,469.5458921086105,457.72524509060986,460.3552838160003,398500,2021-12-20
471.1278381347656,471.1278381347656,473.55408093159264,460.656165930838,470.3999652957175,260300,2021-12-21
478.2608947753906,478.2608947753906,479.697240952607,469.2837978065269,470.3610648437434,208000,2021-12-22
480.9783020019531,480.9783020019531,481.2014973489884,477.1059989700881,477.4845070028789,236000,2021-12-23
496.0113220214844,496.0113220214844,498.33079451527624,484.62738123151706,485.209685371215,194500,2021-12-27
483.3851318359375,483.3851318359375,498.4958068233886,482.8707696115759,498.4958068233886,157800,2021-12-28
483.6180419921875,483.6180419921875,488.286129901732,481.58970694273023,484.1032904619299,147600,2021-12-29
477.5743408203125,477.5743408203125,486.71773104625066,476.56379881565624,486.30961785014506,175100,2021-12-30
479.3524169921875,479.3524169921875,483.9192632668021,476.70948184765064,477.9143689632692,166300,2021-12-31
480.8294677734375,480.8294677734375,482.9185460965899,472.23020805421066,477.85616883570066,300800,2022-01-03
477.3313903808594,477.3313903808594,489.8853404535308,461.7264214970797,485.1047260002932,328400,2022-01-04
447.48175048828125,447.48175048828125,474.9896376995758,447.3651552062553,473.6293099877388,473700,2022-01-05
452.4178466796875,452.4178466796875,455.3911749083675,436.6768594526657,447.3846188582867,387700,2022-01-06
432.0905456542969,432.0905456542969,456.49881284588724,431.6047122160792,451.2906926215949,411200,2022-01-07
436.5990905761719,436.5990905761719,437.53191218327703,414.10500697593693,425.59011725697,441300,2022-01-10
439.68902587890625,439.68902587890625,441.82667540071037,425.5707061259361,439.6210020749553,448100,2022-01-11
436.1910095214844,436.1910095214844,450.5911206865998,432.36263940628487,444.9845834658588,359600,2022-01-12
421.3245544433594,421.3245544433594,442.827551980468,420.75127441618605,440.38868773824345,309600,2022-01-13
425.7650146484375,425.7650146484375,427.533455604229,415.11555323893214,415.9220237556272,462500,2022-01-14
404.5535888671875,404.5535888671875,418.69133281657946,404.11632682630915,416.5439569034988,363700,2022-01-18
402.2409362792969,402.2409362792969,415.8248498279926,399.5494297182968,408.4013006908254,547200,2022-01-19
392.70892333984375,392.70892333984375,413.00703077819077,392.6020245543899,407.2839277854158,454800,2022-01-20
386.16961669921875,386.16961669921875,407.6337376158538,385.0716282219879,388.1420995639945,610500,2022-01-21
390.6295471191406,390.6295471191406,391.0279341377561,362.3346095150513,380.19385328309306,752600,2022-01-24
364.248779296875,364.248779296875,384.04163002476366,361.91678458270457,378.72661070247653,583900,2022-01-25
367.49420166015625,367.49420166015625,383.565583625194,360.10952584850327,374.91775245821316,742000,2022-01-26
350.88836669921875,350.88836669921875,376.4237731381021,349.4794674035958,373.31445666805934,495000,2022-01-27
360.3815612792969,360.3815612792969,360.5370018932578,341.2591335936706,352.5693508727581,623100,2022-01-28
391.5137939453125,391.5137939453125,392.72837774728185,365.162188522253,365.162188522253,538000,2022-01-31
394.8271179199219,394.8271179199219,397.7615412333148,380.2812634864513,395.0408858204286,385800,2022-02-01
402.7559814453125,402.7559814453125,404.88393460009223,397.14947339192264,399.3551468613352,498600,2022-02-02
382.0205993652344,382.0205993652344,398.70410506604804,380.5922476962705,387.4424881507958,502500,2022-02-03
388.7833557128906,388.7833557128906,392.70889829604357,375.96706691550315,379.59139513155714,289700,2022-02-04
385.7031555175781,385.7031555175781,398.85950289176935,381.58326804258945,389.76471570276414,317200,2022-02-07
394.1081848144531,394.1081848144531,395.3519175261944,381.8554471668109,385.8490143989875,420900,2022-02-08
410.8304748535156,410.8304748535156,412.56976688716765,396.30404300576976,399.3065197865285,363800,2022-02-09
395.750244140625,395.750244140625,414.34793432137946,393.36964822926427,399.4328405661238,534900,2022-02-10
412.2685852050781,412.2685852050781,453.9433659469997,408.60538176629296,428.19419135436283,1541200,2022-02-11
